Species-ID,Order,Species name,IUCN name,Tree name,HWI,species
16060,Passeriformes,Pericrocotus lansbergei,Pericrocotus lansbergei,Pericrocotus_lansbergei,22.12049629,Pericrocotus_lansbergei
16061,Passeriformes,Pericrocotus erythropygius,Pericrocotus erythropygius,Pericrocotus_erythropygius,20.7118984,Pericrocotus_erythropygius
16062,Passeriformes,Pericrocotus albifrons,Pericrocotus albifrons,NA,23.8988026,NA
16063,Passeriformes,Pericrocotus solaris,Pericrocotus solaris,Pericrocotus_solaris,28.27705,Pericrocotus_solaris
16064,Passeriformes,Pericrocotus ethologus,Pericrocotus ethologus,Pericrocotus_ethologus,31.24588004,Pericrocotus_ethologus
16065,Passeriformes,Pericrocotus brevirostris,Pericrocotus brevirostris,Pericrocotus_brevirostris,28.55124538,Pericrocotus_brevirostris
16066,Passeriformes,Pericrocotus miniatus,Pericrocotus miniatus,Pericrocotus_miniatus,27.09453197,Pericrocotus_miniatus
16067,Passeriformes,Pericrocotus flammeus,Pericrocotus flammeus,Pericrocotus_flammeus,27.33760301,Pericrocotus_flammeus
16068,Passeriformes,Pericrocotus speciosus,Pericrocotus flammeus,NA,27.29242625,NA
16069,Passeriformes,Daphoenositta chrysoptera,Daphoenositta chrysoptera,Daphoenositta_chrysoptera,30.1809642,Daphoenositta_chrysoptera
16070,Passeriformes,Daphoenositta papuensis,Daphoenositta papuensis,NA,28.58849104,NA
16071,Passeriformes,Daphoenositta miranda,Daphoenositta miranda,Daphoenositta_miranda,28.16656275,Daphoenositta_miranda
16072,Passeriformes,Eulacestoma nigropectus,Eulacestoma nigropectus,Eulacestoma_nigropectus,13.23077553,Eulacestoma_nigropectus
16073,Passeriformes,Pachycare flavogriseum,Pachycare flavogriseum,Pachycare_flavogriseum,14.93573242,Pachycare_flavogriseum
16074,Passeriformes,Falcunculus frontatus,Falcunculus frontatus,Falcunculus_frontatus,20.04728153,Falcunculus_frontatus
16075,Passeriformes,Rhagologus leucostigma,Rhagologus leucostigma,Rhagologus_leucostigma,22.20827781,Rhagologus_leucostigma
16076,Passeriformes,Coracornis raveni,Coracornis raveni,Coracornis_raveni,20.43161671,Coracornis_raveni
16077,Passeriformes,Aleadryas rufinucha,Aleadryas rufinucha,Aleadryas_rufinucha,14.69057956,Aleadryas_rufinucha
16078,Passeriformes,Pachycephala olivacea,Pachycephala olivacea,Pachycephala_olivacea,18.19528981,Pachycephala_olivacea
16079,Passeriformes,Pachycephala rufogularis,Pachycephala rufogularis,Pachycephala_rufogularis,23.61607143,Pachycephala_rufogularis
16080,Passeriformes,Pachycephala inornata,Pachycephala inornata,Pachycephala_inornata,19.0011172,Pachycephala_inornata
16081,Passeriformes,Pachycephala cinerea,Pachycephala cinerea,Pachycephala_grisola,15.25973635,Pachycephala_grisola
16082,Passeriformes,Pachycephala albiventris,Pachycephala albiventris,Pachycephala_albiventris,13.00773402,Pachycephala_albiventris
16083,Passeriformes,Pachycephala homeyeri,Pachycephala homeyeri,Pachycephala_homeyeri,13.12632998,Pachycephala_homeyeri
16084,Passeriformes,Pachycephala phaionota,Pachycephala phaionota,Pachycephala_phaionota,19.45722967,Pachycephala_phaionota
16085,Passeriformes,Pachycephala hyperythra,Pachycephala hyperythra,Pachycephala_hyperythra,18.11584491,Pachycephala_hyperythra
16086,Passeriformes,Pachycephala modesta,Pachycephala modesta,Pachycephala_modesta,20.82614943,Pachycephala_modesta
16087,Passeriformes,Pachycephala philippinensis,Pachycephala philippinensis,Pachycephala_philippinensis,15.17764304,Pachycephala_philippinensis
16088,Passeriformes,Pachycephala sulfuriventer,Pachycephala sulfuriventer,Pachycephala_sulfuriventer,15.2974963,Pachycephala_sulfuriventer
16089,Passeriformes,Pachycephala hypoxantha,Pachycephala hypoxantha,Pachycephala_hypoxantha,16.44619799,Pachycephala_hypoxantha
16090,Passeriformes,Pachycephala meyeri,Pachycephala meyeri,Pachycephala_meyeri,18.99524555,Pachycephala_meyeri
16091,Passeriformes,Pachycephala simplex,Pachycephala simplex,Pachycephala_simplex,16.57692915,Pachycephala_simplex
16092,Passeriformes,Pachycephala orpheus,Pachycephala orpheus,Pachycephala_orpheus,16.8266515,Pachycephala_orpheus
16093,Passeriformes,Pachycephala soror,Pachycephala soror,Pachycephala_soror,16.9449212,Pachycephala_soror
16094,Passeriformes,Pachycephala fulvotincta,Pachycephala fulvotincta,NA,14.60756564,NA
16095,Passeriformes,Pachycephala macrorhyncha,ÊNA,NA,17.68297167,NA
16096,Passeriformes,Pachycephala mentalis,Pachycephala mentalis,NA,17.68750432,NA
16097,Passeriformes,Pachycephala pectoralis,Pachycephala pectoralis,Pachycephala_pectoralis,22.49478331,Pachycephala_pectoralis
16098,Passeriformes,Pachycephala citreogaster,ÊNA,NA,15.57528214,NA
16099,Passeriformes,Pachycephala orioloides,Pachycephala orioloides,NA,17.97535525,NA
16100,Passeriformes,Pachycephala caledonica,Pachycephala caledonica,Pachycephala_caledonica,17.6587036,Pachycephala_caledonica
16101,Passeriformes,Pachycephala vitiensis,Pachycephala vitiensis,NA,19.95914353,NA
16102,Passeriformes,Pachycephala graeffii,Pachycephala vitiensis,NA,18.70110763,NA
16103,Passeriformes,Pachycephala jacquinoti,Pachycephala jacquinoti,Pachycephala_jacquinoti,23.14382979,Pachycephala_jacquinoti
16104,Passeriformes,Pachycephala melanura,Pachycephala melanura,Pachycephala_melanura,16.18284165,Pachycephala_melanura
16105,Passeriformes,Pachycephala flavifrons,Pachycephala flavifrons,Pachycephala_flavifrons,19.67995519,Pachycephala_flavifrons
16106,Passeriformes,Pachycephala implicata,Pachycephala implicata,Pachycephala_implicata,13.50287356,Pachycephala_implicata
16107,Passeriformes,Pachycephala nudigula,Pachycephala nudigula,Pachycephala_nudigula,14.58472473,Pachycephala_nudigula
16108,Passeriformes,Pachycephala lorentzi,Pachycephala lorentzi,Pachycephala_lorentzi,19.9203479,Pachycephala_lorentzi
16109,Passeriformes,Pachycephala schlegelii,Pachycephala schlegelii,Pachycephala_schlegelii,20.23967928,Pachycephala_schlegelii
16110,Passeriformes,Pachycephala aurea,Pachycephala aurea,Pachycephala_aurea,16.17505119,Pachycephala_aurea
16111,Passeriformes,Pachycephala rufiventris,Pachycephala rufiventris,Pachycephala_rufiventris,25.45699353,Pachycephala_rufiventris
16112,Passeriformes,Pachycephala monacha,Pachycephala monacha,Pachycephala_monacha,22.04168367,Pachycephala_monacha
16113,Passeriformes,Pachycephala leucogastra,Pachycephala leucogastra,Pachycephala_leucogastra,22.28780712,Pachycephala_leucogastra
16114,Passeriformes,Pachycephala arctitorquis,Pachycephala arctitorquis,Pachycephala_arctitorquis,18.19723596,Pachycephala_arctitorquis
16115,Passeriformes,Pachycephala griseonota,Pachycephala griseonota,Pachycephala_griseonota,17.84375583,Pachycephala_griseonota
16116,Passeriformes,Pachycephala johni,ÊNA,NA,19.61616987,NA
16117,Passeriformes,Pachycephala lanioides,Pachycephala lanioides,Pachycephala_lanioides,13.67411643,Pachycephala_lanioides
16118,Passeriformes,Colluricincla boweri,Colluricincla boweri,Colluricincla_boweri,18.20109667,Colluricincla_boweri
16119,Passeriformes,Colluricincla umbrina,ÊNA,Colluricincla_umbrina,11.68539326,Colluricincla_umbrina
16120,Passeriformes,Colluricincla megarhyncha,Colluricincla megarhyncha,Colluricincla_megarhyncha,15.98021014,Colluricincla_megarhyncha
16121,Passeriformes,Colluricincla sanghirensis,ÊNA,Colluricincla_sanghirensis,28.82132016,Colluricincla_sanghirensis
16122,Passeriformes,Colluricincla tenebrosa,Colluricincla tenebrosa,Colluricincla_tenebrosa,17.68838951,Colluricincla_tenebrosa
16123,Passeriformes,Colluricincla harmonica,Colluricincla harmonica,Colluricincla_harmonica,21.11727451,Colluricincla_harmonica
16124,Passeriformes,Colluricincla woodwardi,Colluricincla woodwardi,Colluricincla_woodwardi,11.90885309,Colluricincla_woodwardi
16125,Passeriformes,Pitohui kirhocephalus,Pitohui kirhocephalus,Pitohui_kirhocephalus,10.36461413,Pitohui_kirhocephalus
16126,Passeriformes,Pitohui dichrous,Pitohui dichrous,Pitohui_dichrous,12.45599718,Pitohui_dichrous
16127,Passeriformes,Pitohui incertus,ÊNA,Pitohui_incertus,12.19038442,Pitohui_incertus
16128,Passeriformes,Pitohui ferrugineus,Pseudorectes ferrugineus,Pitohui_ferrugineus,13.99871836,Pitohui_ferrugineus
16129,Passeriformes,Pitohui cristatus,ÊNA,Pitohui_cristatus,15.07873037,Pitohui_cristatus
16130,Passeriformes,Pitohui nigrescens,Melanorectes nigrescens,Pitohui_nigrescens,16.42311475,Pitohui_nigrescens
16131,Passeriformes,Oreoica gutturalis,Oreoica gutturalis,Oreoica_gutturalis,24.1970114,Oreoica_gutturalis
16132,Passeriformes,Corvinella corvina,Corvinella corvina,Corvinella_corvina,18.71896347,Corvinella_corvina
16133,Passeriformes,Urolestes melanoleucus,Urolestes melanoleucus,Urolestes_melanoleucus,23.50617672,Urolestes_melanoleucus
16134,Passeriformes,Eurocephalus rueppelli,ÊNA,Eurocephalus_rueppelli,24.00186722,Eurocephalus_rueppelli
16135,Passeriformes,Eurocephalus anguitimens,Eurocephalus anguitimens,Eurocephalus_anguitimens,23.08357765,Eurocephalus_anguitimens
16136,Passeriformes,Lanius tigrinus,Lanius tigrinus,Lanius_tigrinus,29.2359985,Lanius_tigrinus
16137,Passeriformes,Lanius souzae,Lanius souzae,Lanius_souzae,22.17743777,Lanius_souzae
16138,Passeriformes,Lanius bucephalus,Lanius bucephalus,Lanius_bucephalus,20.40161064,Lanius_bucephalus
16139,Passeriformes,Lanius cristatus,Lanius cristatus,Lanius_cristatus,26.95579136,Lanius_cristatus
16140,Passeriformes,Lanius collurio,Lanius collurio,Lanius_collurio,28.80206128,Lanius_collurio
16141,Passeriformes,Lanius isabellinus,Lanius isabellinus,Lanius_isabellinus,27.03451831,Lanius_isabellinus
16142,Passeriformes,Lanius phoenicuroides,Lanius phoenicuroides,NA,28.26119249,NA
16143,Passeriformes,Lanius collurioides,Lanius collurioides,Lanius_collurioides,25.00252072,Lanius_collurioides
16144,Passeriformes,Lanius gubernator,Lanius gubernator,Lanius_gubernator,17.90301411,Lanius_gubernator
16145,Passeriformes,Lanius vittatus,Lanius vittatus,Lanius_vittatus,22.85935807,Lanius_vittatus
16146,Passeriformes,Lanius schach,Lanius schach,Lanius_schach,19.99957577,Lanius_schach
16147,Passeriformes,Lanius tephronotus,Lanius tephronotus,Lanius_tephronotus,20.3383384,Lanius_tephronotus
16148,Passeriformes,Lanius validirostris,Lanius validirostris,Lanius_validirostris,17.08480823,Lanius_validirostris
16149,Passeriformes,Lanius mackinnoni,Lanius mackinnoni,Lanius_mackinnoni,18.295987,Lanius_mackinnoni
16150,Passeriformes,Lanius minor,Lanius minor,Lanius_minor,34.64029842,Lanius_minor
16151,Passeriformes,Lanius ludovicianus,Lanius ludovicianus,Lanius_ludovicianus,22.27728001,Lanius_ludovicianus
16152,Passeriformes,Lanius excubitor,Lanius excubitor,Lanius_excubitor,22.34152831,Lanius_excubitor
16153,Passeriformes,Lanius meridionalis,Lanius meridionalis,Lanius_meridionalis,23.1486473,Lanius_meridionalis
16154,Passeriformes,Lanius pallidirostris,ÊNA,NA,29.38040171,NA
16155,Passeriformes,Lanius sphenocercus,Lanius sphenocercus,Lanius_sphenocercus,25.89441125,Lanius_sphenocercus
16156,Passeriformes,Lanius excubitoroides,Lanius excubitoroides,Lanius_excubitoroides,21.49782197,Lanius_excubitoroides
16157,Passeriformes,Lanius cabanisi,Lanius cabanisi,Lanius_cabanisi,20.34964691,Lanius_cabanisi
16158,Passeriformes,Lanius dorsalis,Lanius dorsalis,Lanius_dorsalis,22.77008864,Lanius_dorsalis
16159,Passeriformes,Lanius somalicus,Lanius somalicus,Lanius_somalicus,27.85204316,Lanius_somalicus
16160,Passeriformes,Lanius collaris,Lanius collaris,Lanius_collaris,21.30764199,Lanius_collaris
16161,Passeriformes,Lanius marwitzi,ÊNA,Lanius_marwitzi,21.46692294,Lanius_marwitzi
16162,Passeriformes,Lanius newtoni,Lanius newtoni,Lanius_newtoni,22.90322581,Lanius_newtoni
16163,Passeriformes,Lanius senator,Lanius senator,Lanius_senator,31.37676428,Lanius_senator
16164,Passeriformes,Lanius nubicus,Lanius nubicus,Lanius_nubicus,23.87597155,Lanius_nubicus
16165,Passeriformes,Cyclarhis gujanensis,Cyclarhis gujanensis,Cyclarhis_gujanensis,17.9329428,Cyclarhis_gujanensis
16166,Passeriformes,Cyclarhis nigrirostris,Cyclarhis nigrirostris,Cyclarhis_nigrirostris,15.45258422,Cyclarhis_nigrirostris
16167,Passeriformes,Vireolanius melitophrys,Vireolanius melitophrys,Vireolanius_melitophrys,17.24867725,Vireolanius_melitophrys
16168,Passeriformes,Vireolanius pulchellus,Vireolanius pulchellus,Vireolanius_pulchellus,15.73188467,Vireolanius_pulchellus
16169,Passeriformes,Vireolanius eximius,Vireolanius eximius,Vireolanius_eximius,18.01079007,Vireolanius_eximius
16170,Passeriformes,Vireolanius leucotis,Vireolanius leucotis,Vireolanius_leucotis,19.39873651,Vireolanius_leucotis
16171,Passeriformes,Vireo brevipennis,Vireo brevipennis,Vireo_brevipennis,13.27998975,Vireo_brevipennis
16172,Passeriformes,Vireo griseus,Vireo griseus,Vireo_griseus,17.30569402,Vireo_griseus
16173,Passeriformes,Vireo crassirostris,Vireo crassirostris,Vireo_crassirostris,15.18288478,Vireo_crassirostris
16174,Passeriformes,Vireo pallens,Vireo pallens,Vireo_pallens,14.05237412,Vireo_pallens
16175,Passeriformes,Vireo approximans,ÊNA,NA,14.45637837,NA
16176,Passeriformes,Vireo bairdi,Vireo bairdi,Vireo_bairdi,15.28893443,Vireo_bairdi
16177,Passeriformes,Vireo caribaeus,Vireo caribaeus,Vireo_caribaeus,13.45238095,Vireo_caribaeus
16178,Passeriformes,Vireo modestus,Vireo modestus,Vireo_modestus,12.35219747,Vireo_modestus
16179,Passeriformes,Vireo gundlachii,Vireo gundlachii,Vireo_gundlachii,11.35994941,Vireo_gundlachii
16180,Passeriformes,Vireo latimeri,Vireo latimeri,Vireo_latimeri,14.07769592,Vireo_latimeri
16181,Passeriformes,Vireo nanus,Vireo nanus,Vireo_nanus,12.74611857,Vireo_nanus
16182,Passeriformes,Vireo bellii,Vireo bellii,Vireo_bellii,21.89477956,Vireo_bellii
16183,Passeriformes,Vireo atricapilla,Vireo atricapilla,Vireo_atricapilla,15.50874328,Vireo_atricapilla
16184,Passeriformes,Vireo nelsoni,Vireo nelsoni,Vireo_nelsoni,12.0971352,Vireo_nelsoni
16185,Passeriformes,Vireo vicinior,Vireo vicinior,Vireo_vicinior,15.43223443,Vireo_vicinior
16186,Passeriformes,Vireo osburni,Vireo osburni,Vireo_osburni,18.55913169,Vireo_osburni
16187,Passeriformes,Vireo flavifrons,Vireo flavifrons,Vireo_flavifrons,34.10268854,Vireo_flavifrons
16188,Passeriformes,Vireo plumbeus,Vireo plumbeus,Vireo_plumbeus,28.12269947,Vireo_plumbeus
16189,Passeriformes,Vireo cassinii,Vireo cassinii,Vireo_cassinii,26.52762279,Vireo_cassinii
16190,Passeriformes,Vireo solitarius,Vireo solitarius,Vireo_solitarius,29.7474022,Vireo_solitarius
16191,Passeriformes,Vireo carmioli,Vireo carmioli,Vireo_carmioli,18.78399565,Vireo_carmioli
16192,Passeriformes,Vireo masteri,Vireo masteri,Vireo_masteri,16.60649819,Vireo_masteri
16193,Passeriformes,Vireo huttoni,Vireo huttoni,Vireo_huttoni,17.07827039,Vireo_huttoni
16194,Passeriformes,Vireo hypochryseus,ÊNA,Vireo_hypochryseus,16.80054291,Vireo_hypochryseus
16195,Passeriformes,Vireo gilvus,Vireo gilvus,Vireo_gilvus,23.94848331,Vireo_gilvus
16196,Passeriformes,Vireo leucophrys,Vireo leucophrys,Vireo_leucophrys,19.20119289,Vireo_leucophrys
16197,Passeriformes,Vireo philadelphicus,Vireo philadelphicus,Vireo_philadelphicus,26.64019652,Vireo_philadelphicus
16198,Passeriformes,Vireo olivaceus,Vireo olivaceus,Vireo_olivaceus,24.07676159,Vireo_olivaceus
16199,Passeriformes,Vireo gracilirostris,Vireo gracilirostris,Vireo_gracilirostris,15.34220299,Vireo_gracilirostris
16200,Passeriformes,Vireo flavoviridis,Vireo flavoviridis,Vireo_flavoviridis,26.09833829,Vireo_flavoviridis
16201,Passeriformes,Vireo altiloquus,Vireo altiloquus,Vireo_altiloquus,25.63094825,Vireo_altiloquus
16202,Passeriformes,Vireo magister,Vireo magister,Vireo_magister,19.53053906,Vireo_magister
16203,Passeriformes,Hylophilus poicilotis,Hylophilus poicilotis,Hylophilus_poicilotis,11.76542208,Hylophilus_poicilotis
16204,Passeriformes,Hylophilus amaurocephalus,Hylophilus amaurocephalus,Hylophilus_amaurocephalus,14.73479313,Hylophilus_amaurocephalus
16205,Passeriformes,Hylophilus thoracicus,Hylophilus thoracicus,Hylophilus_thoracicus,10.69434575,Hylophilus_thoracicus
16206,Passeriformes,Hylophilus semicinereus,Hylophilus semicinereus,Hylophilus_semicinereus,14.90191463,Hylophilus_semicinereus
16207,Passeriformes,Hylophilus pectoralis,Hylophilus pectoralis,Hylophilus_pectoralis,13.86340853,Hylophilus_pectoralis
16208,Passeriformes,Hylophilus sclateri,ÊNA,Hylophilus_sclateri,18.49699582,Hylophilus_sclateri
16209,Passeriformes,Hylophilus brunneiceps,Hylophilus brunneiceps,Hylophilus_brunneiceps,10.34961686,Hylophilus_brunneiceps
16210,Passeriformes,Hylophilus semibrunneus,Pachysylvia semibrunnea,Hylophilus_semibrunneus,12.47457627,Hylophilus_semibrunneus
16211,Passeriformes,Hylophilus aurantiifrons,Pachysylvia aurantiifrons,Hylophilus_aurantiifrons,11.68320628,Hylophilus_aurantiifrons
16212,Passeriformes,Hylophilus hypoxanthus,Pachysylvia hypoxantha,Hylophilus_hypoxanthus,15.40384938,Hylophilus_hypoxanthus
16213,Passeriformes,Hylophilus muscicapinus,Pachysylvia muscicapina,Hylophilus_muscicapinus,15.44572493,Hylophilus_muscicapinus
16214,Passeriformes,Hylophilus flavipes,Hylophilus flavipes,Hylophilus_flavipes,13.54676294,Hylophilus_flavipes
16215,Passeriformes,Hylophilus olivaceus,Hylophilus olivaceus,Hylophilus_olivaceus,18.2756527,Hylophilus_olivaceus
16216,Passeriformes,Hylophilus ochraceiceps,Tunchiornis ochraceiceps,Hylophilus_ochraceiceps,16.29453704,Hylophilus_ochraceiceps
16217,Passeriformes,Hylophilus decurtatus,Pachysylvia decurtata,Hylophilus_decurtatus,14.59089151,Hylophilus_decurtatus
16218,Passeriformes,Erpornis zantholeuca,Erpornis zantholeuca,Erpornis_zantholeuca,17.39659508,Erpornis_zantholeuca
16219,Passeriformes,Pteruthius rufiventer,Pteruthius rufiventer,Pteruthius_rufiventer,15.83398589,Pteruthius_rufiventer
16220,Passeriformes,Pteruthius flaviscapis,Pteruthius flaviscapis,Pteruthius_flaviscapis,19.68423778,Pteruthius_flaviscapis
16221,Passeriformes,Pteruthius xanthochlorus,Pteruthius xanthochlorus,Pteruthius_xanthochlorus,16.45492224,Pteruthius_xanthochlorus
16222,Passeriformes,Pteruthius melanotis,Pteruthius melanotis,Pteruthius_melanotis,18.64734264,Pteruthius_melanotis
16223,Passeriformes,Pteruthius aenobarbus,Pteruthius aenobarbus,Pteruthius_aenobarbus,18.86853913,Pteruthius_aenobarbus
16224,Passeriformes,Sphecotheres viridis,Sphecotheres viridis,Sphecotheres_viridis,22.65524299,Sphecotheres_viridis
16225,Passeriformes,Sphecotheres hypoleucus,Sphecotheres hypoleucus,Sphecotheres_hypoleucus,23.54330709,Sphecotheres_hypoleucus
16226,Passeriformes,Sphecotheres vieilloti,Sphecotheres vieilloti,Sphecotheres_vieilloti,26.50005872,Sphecotheres_vieilloti
16227,Passeriformes,Oriolus szalayi,Oriolus szalayi,Oriolus_szalayi,22.05615269,Oriolus_szalayi
16228,Passeriformes,Oriolus phaeochromus,Oriolus phaeochromus,Oriolus_phaeochromus,19.51026302,Oriolus_phaeochromus
16229,Passeriformes,Oriolus forsteni,Oriolus forsteni,Oriolus_forsteni,20.66445183,Oriolus_forsteni
16230,Passeriformes,Oriolus bouroensis,Oriolus bouroensis,Oriolus_bouroensis,22.1517942,Oriolus_bouroensis
16231,Passeriformes,Oriolus decipiens,Oriolus decipiens,NA,23.22580645,NA
16232,Passeriformes,Oriolus melanotis,Oriolus melanotis,Oriolus_melanotis,21.35561337,Oriolus_melanotis
16233,Passeriformes,Oriolus sagittatus,Oriolus sagittatus,Oriolus_sagittatus,26.10441872,Oriolus_sagittatus
16234,Passeriformes,Oriolus flavocinctus,Oriolus flavocinctus,Oriolus_flavocinctus,21.82511737,Oriolus_flavocinctus
16235,Passeriformes,Oriolus xanthonotus,Oriolus xanthonotus,Oriolus_xanthonotus,25.16394539,Oriolus_xanthonotus
16236,Passeriformes,Oriolus steerii,Oriolus steerii,Oriolus_steerii,23.7909556,Oriolus_steerii
